title,author,date,headline,image,url
Millions of iPhone and Android Users to Lose WhatsApp Services,Morgan Hekking,"Jan 14, 2020","WhatsApp will permanently stop servicing iPhone 4, iPhone 3GS, iPhone 3G, and iPhone 1.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/internet-3113279_1280-681x454.jpg,https://www.moroccoworldnews.com/2020/01/291113/whatsapp-services-iphone-android/
Minister: Morocco Loses $2 Billion Annually Due to FTA with Turkey,Safaa Kasraoui,"Jan 13, 2020",The Turkish minister of trade will arrive in Rabat on January 15 to discuss the FTA deal with senior Moroccan officials.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Minister-Morocco-Loses-2-Billion-Annually-Due-to-FTA-with-Turkey.jpg,https://www.moroccoworldnews.com/2020/01/291110/minister-morocco-fta-turkey/
Morocco Issues International Arrest Warrant Against Aicha Ayach for Blackmail,Safaa Kasraoui,"Jan 13, 2020","Several victims in the ""Hamza mon bb"" case have accused Ayach, who lives in the UAE, of direct involvement.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco-Issues-International-Arrest-Warrant-on-Designer-Ayach-for-Blackmail.jpg,https://www.moroccoworldnews.com/2020/01/291105/morocco-aicha-ayach-hamza-mon-bb-blackmail/
Thomas More Researcher: Morocco is Reliable Partner for France,Safaa Kasraoui,"Jan 13, 2020",The researcher spoke about Morocco’s security approach and cooperation in the fight against terrorism in the Sahel where dozens of French soldiers have died over the past six years.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Thomas-More-Researcher-Morocco-is-Reliable-Partner-for-France-681x386.png,https://www.moroccoworldnews.com/2020/01/291099/thomas-more-morocco-france-counterterrorism/
"2020 Student Forums in Morocco Expect More Than 500,000 Visitors",Yahia Hatim,"Jan 13, 2020",Student Forums represent a platform for students to learn about higher education institutions and plan their future.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/2020-Student-Forums-in-Morocco-Expect-More-Than-500000-Visitors-681x409.jpg,https://www.moroccoworldnews.com/2020/01/291095/2020-student-forums-morocco-500-000-visitors/
Amazigh Women Inspire Vogue Arabia’s January 2020 Cover,Morgan Hekking,"Jan 13, 2020",Amazigh storytelling traditions inspired the Moroccan designer behind Vogue Arabia’s latest cover.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/vogue-arabia-6-681x524.jpg,https://www.moroccoworldnews.com/2020/01/291076/vogue-arabia-january-2020-cover/
Spanish Airport Authorities Seize Undocumented Moroccan Fossils,Morocco World News,"Jan 13, 2020",The passenger transporting the fossils is now under investigation for smuggling.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/smuggled-moroccan-fossils-681x382.jpg,https://www.moroccoworldnews.com/2020/01/291089/spanish-airport-moroccan-fossils/
Morocco Approves Sound Energy Natural Gas Pipeline Project,Safaa Kasraoui,"Jan 13, 2020",The company received a permit to start drilling a fourth well in eastern Morocco in August 2018.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco-Approves-Sound-Energy-Natural-Gas-Pipeline-Project-681x455.png,https://www.moroccoworldnews.com/2020/01/291090/morocco-sound-energy-natural-gas-pipeline/
Vueling to Launch Marrakech-Seville Flight in July 2020,Yahia Hatim,"Jan 13, 2020",The new flights are set to operate biweekly and aim to boost tourist traffic between Morocco and its Iberian neighbor Spain.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Vueling-to-Launch-Marrakech-Seville-Flight-in-July-2020-681x454.jpg,https://www.moroccoworldnews.com/2020/01/291077/vueling-to-launch-marrakech-seville-flight-in-july-2020/
Moroccan Judge Investigates Policeman in ‘Hamza Mon Bb’ Blackmail Affair,Safaa Kasraoui,"Jan 13, 2020",The Hamza mon bb snapchat account was unstoppable before the police intervention.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Moroccan-Judge-Investigates-Policeman-in-‘Hamza-Mon-Bb’-Blackmail-Affair.png,https://www.moroccoworldnews.com/2020/01/291073/moroccan-judge-policeman-hamza-mon-bb-blackmail/
"Tangier, Chefchaouen Backdrop Louis Vuitton’s Dreamy 2020 Collection",Morgan Hekking,"Jan 13, 2020","The campaign features pastels, flowers, and symbols of childhood memories.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/6-681x454.jpg,https://www.moroccoworldnews.com/2020/01/291038/louis-vuitton-campaign-morocco/
Tiznit-Dakhla Highway in Southern Morocco on Schedule for Completion,Yahia Hatim,"Jan 13, 2020","The 1,055 kilometers long highway will link Morocco’s Western Sahara to the center of the country.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Tiznit-Dakhla-Highway-in-Southern-Morocco-on-Schedule-for-Completion-681x426.jpg,https://www.moroccoworldnews.com/2020/01/291051/tiznit-dakhla-highway-southern-morocco/
King Mohammed VI Pardons 8 Extremist Women After Reconciliation Program ,Hamza Guessous,"Jan 13, 2020",Inmates convicted of terrorism-related charges are only released after entering a reconciliation program and denouncing extremist ideology.,https://www.moroccoworldnews.com/wp-content/uploads/2019/12/King-Mohammed-VI-of-Morocco.png,https://www.moroccoworldnews.com/2020/01/291050/morocco-extremism-reconciliation-program/
"Morocco’s Youssef El Arabi Scores Hattrick, Leads Olympiakos Success",Hamza Guessous,"Jan 13, 2020","El Araby is the top scorer in the Greek league, with 13 goals in 17 games, in addition to 4 assists.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco’s-Youssef-El-Arabi-Scores-Hattrick-Leads-Olympiakos-Success-681x454.jpg,https://www.moroccoworldnews.com/2020/01/291042/morocco-youssef-el-araby-olympiakos/
Turkish Trade Minister to Visit Morocco Amid Negotiations to Save FTA,Safaa Kasraoui,"Jan 13, 2020",The Turkish foreign minister’s visit announcement comes as the future of the Free Trade Agreement between Morocco and Turkey remains uncertain.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Turkish-Trade-Minister-to-Visit-Morocco-Amid-Negotiations-to-Save-FTA-681x422.png,https://www.moroccoworldnews.com/2020/01/291043/turkish-trade-morocco-fta/
Moroccan Latifa Akharbach Starts Presidency of Europe Audiovisual Body,Susanna Spurgeon,"Jan 13, 2020",Morocco’s Latifa Akharbach is taking over the reins of the European Audiovisual Observatory from Italy.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Strasbourg_villa_Schutzenberger_European-Audiovisual-Commons-681x411.jpg,https://www.moroccoworldnews.com/2020/01/291030/morocco-latifa-akharbach-president-european-audiovisual-observatory/
Algeria’s President: We Will Continue to Support Polisario,Safaa Kasraoui,"Jan 13, 2020",The latest move from Tebboune is a clear rejection of Morocco’s dialogue initiative as Algeria continues to question the kingdom’s territorial integrity and its sovereignty over Western Sahara.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Algeria’s-Tebboune-We-Will-Continue-to-Support-Polisario-681x425.jpg,https://www.moroccoworldnews.com/2020/01/291031/algeria-tebboune-polisario-western-sahara/
Morocco’s Jawad Kallouz Sets New Record at Fez Marathon,Hamza Guessous,"Jan 13, 2020",The race brought more than 600 people together to run 42.2 kilometers.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco’s-Jawad-Kallouz-Sets-New-Record-at-Fez-Marathon-681x409.jpg,https://www.moroccoworldnews.com/2020/01/291029/morocco-fez-marathon/
Video: 14-Year-Old Moroccan Boy Dazzles Judges on ‘The Voice Kids’,Morocco World News,"Jan 13, 2020",One judge pressed his buzzer just five seconds after the young boy from Laayoune began to sing.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/the-voice-kids-681x361.png,https://www.moroccoworldnews.com/2020/01/291022/video-14-year-old-moroccan-boy-dazzles-judges-on-the-voice-kids/
Prince Moulay Rachid Represents King Mohammed VI at Omani Sultan’s Funeral,Yahia Hatim,"Jan 13, 2020",Prince Moulay Rachid delivered messages of condolences and congratulations from King Mohammed VI to the new Omani Sultan.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Prince-Moulay-Rachid-Represents-King-Mohammed-VI-at-Omani-Sultan’s-Funeral.jpg,https://www.moroccoworldnews.com/2020/01/291019/prince-moulay-rachid-king-mohammed-vi-omani-sultan-funeral/
"Spain, Gibraltar Break Up Network Selling €8,000 UK Visas to Moroccans",Susanna Spurgeon,"Jan 13, 2020","The network helped Moroccans obtain visas with false information, catch flights or ferries to Gibraltar, and then smuggled them into Spain.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Gibraltar-Airport-and-border-with-Spain-681x383.jpg,https://www.moroccoworldnews.com/2020/01/291015/spain-gibraltar-uk-visas-moroccans/
Fez Gathering: Promoting Creativity as a Tool for Human Development,Morgan Hekking,"Jan 12, 2020",The Fez Gathering aims to show how modern arts can flourish in an ancient city.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/DSC_2297-681x454.jpg,https://www.moroccoworldnews.com/2020/01/290960/omar-chennafi-fez-gathering-2020/
Morocco’s Net International Reserves Continue to Climb in 2020,Morocco World News,"Jan 12, 2020",The Moroccan dirham appreciated by 0.41% against the Euro and depreciated by 0.21% against the US dollar during the first week of 2020.,https://www.moroccoworldnews.com/wp-content/uploads/2019/11/Moroccan-dirham-bills-and-coins.jpg,https://www.moroccoworldnews.com/2020/01/290967/morocco-net-international-reserves-2020/
Morocco’s DGSN Arrests Homeless Man For Killing Taxi Driver,Safaa Kasraoui,"Jan 12, 2020",Police opened an investigation to determine the motives of the murder.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/DGSN-in-Agadir-681x386.png,https://www.moroccoworldnews.com/2020/01/290965/morocco-dgsn-murder-taxi-driver/
"Video Documents Young Man’s Reckless, Crazy Driving in Casablanca",Safaa Kasraoui,"Jan 12, 2020",Police arrested the suspect for undermining the safety of citizens.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Video-Documents-Young-Mans-Reckless-Crazy-Driving-in-Casablanca-681x310.png,https://www.moroccoworldnews.com/2020/01/290956/video-reckless-driving-casablanca/
Moroccan Minister: Morocco Can Be Global Green Hydrogen Supplier,Safaa Kasraoui,"Jan 12, 2020",About 1500 high level officials from more than 160 countries met  at the international energy symposium held from January 10-12 in Abu Dhabi.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Aziz-Rebbah-681x454.jpg,https://www.moroccoworldnews.com/2020/01/290952/minister-morocco-green-hydrogen-supplier/
World’s Most Powerful Passports: Morocco Not in Africa’s Top 10,Tamba François Koundouno,"Jan 12, 2020","Morocco’s passport ranks 80th worldwide and 12th in Africa, with a number of visa-free destinations far below those of each of Africa’s top 10 performers.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/World’s-Most-Powerful-Passports-Morocco-Lags-Behind-Not-in-Africa’s-Top-10-681x411.png,https://www.moroccoworldnews.com/2020/01/290936/passports-morocco-africa/
UN Chief Warns Polisario Against Disrupting Africa Eco Race Guerguerat Crossing,Safaa Kasraoui,"Jan 12, 2020",The move comes after Polisario  threatened to take action against the organization of the Monaco-Dakar rally.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/UN-Chief-Warns-Polisario-Against-Disrupting-Africa-Eco-Race-Guerguerat-Crossing-681x454.jpg,https://www.moroccoworldnews.com/2020/01/290946/un-polisario-africa-eco-race-guerguerat/
Comedian Gad El Maleh Enjoys Trekking Trip in Morocco’s Imlil,Safaa Kasraoui,"Jan 12, 2020","The comedian is still attached to his origin, speaking repeatedly about his love for  Morocco and the memories he keeps from  his hometown, Casablanca.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Gad-Elmaleh-681x376.png,https://www.moroccoworldnews.com/2020/01/290942/comedian-gad-el-maleh-trekking-trip-morocco-imlil/
Sexual Violence: Morocco’s Victim-Blaming Culture Impedes Progress,Madeleine Handaji,"Jan 12, 2020","In May 2019, the Moroccan government released the results of a survey showing that over 50% of Moroccan women have experienced sexual or gender-based violence (SGBV).",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco’s-Victim-Blaming-Culture-Impedes-Progress-681x469.jpg,https://www.moroccoworldnews.com/2020/01/290864/sexual-violence-morocco/
‘Disastrous Mistake:’ Iran Admits to Mistakenly Shooting Ukrainian Plane,Tamba François Koundouno,"Jan 11, 2020","After denying any involvement with the crash of a Ukrainian flight, Iran is now admitting responsibility, but insists it was the “disastrous” outcome of an unintentional “human error.”",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Ukraine-plane-681x454.jpg,https://www.moroccoworldnews.com/2020/01/290927/disastrous-mistake-iran-shooting-ukraining-plane/
"Trump Says He Deserved 2019 Nobel Peace Prize, Cites Failed Peace...",Tamba François Koundouno,"Jan 11, 2020",President Trump cited failed peace deals that he initiated to support his claim that he should have been the winner of the latest Nobel Peace Prize.,https://www.moroccoworldnews.com/wp-content/uploads/2019/11/Donald-Trump-681x454.jpg,https://www.moroccoworldnews.com/2020/01/290922/trump-nobel-peace-prize-failed-peace-negotiations/
"Antigua and Barbuda: Morocco’s Autonomy Plan is ‘Credible, Serious, Realistic’",Hamza Guessous,"Jan 11, 2020","Antigua and Barbuda, as members of the Organisation of Eastern Caribbean States (OECS) established an embassy in Morocco in 2018. ",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco’s-Autonomy-Plan-is-‘Credible-Serious-Realistic’.jpg,https://www.moroccoworldnews.com/2020/01/290918/antigua-barbuda-morocco-western-sahara-2/
Bahrain’s “8-In-1 Expo” International Show Spotlights Moroccan Handicrafts,Hamza Guessous,"Jan 11, 2020",Morocco seeks to establish partnerships with local and international stakeholders attending the event.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/8-In-1-Expo-International-Show-Spotlights-Moroccan-Handicrafts-681x390.png,https://www.moroccoworldnews.com/2020/01/290909/bahrain-morocco-handicrafts-show/
King Mohammed VI Pardons 265 Inmates on Independence Manifesto Day,Yahia Hatim,"Jan 11, 2020","Today marks the 76th anniversary of Morocco’s Manifesto of Independence, an important step in Morocco’s fight for independence.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/King-Mohammed-VI-Pardons-265-Inmates-on-Independence-Manifesto-Day-681x426.jpg,https://www.moroccoworldnews.com/2020/01/290911/king-mohammed-vi-265-inmates-independence-manifesto-day/
Morocco’s Amazigh to Celebrate New Year Amid Campaigns for Recognition,Henry Hylbert,"Jan 11, 2020","Amazigh (Berber) people in North Africa and around the world celebrate their own new year, “Yennayer,” on January 12th as activists advocate for the holiday’s national recognition.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco’s-Amazigh-to-Celebrate-New-Year-Amid-Campaigns-for-Recognition-681x511.jpeg,https://www.moroccoworldnews.com/2020/01/290838/morocco-amazigh-new-year-campaigns-recognition/
‘We Are Lagging Behind’: African Experts Envision a New Continental Order,Morgan Hekking,"Jan 11, 2020","From education to agriculture, experts and panelists at the Atlantic Dialogues conference were clear that a lot has to change for Africa to reach its potential.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/49212337058_c3e73594be_c-681x453.jpg,https://www.moroccoworldnews.com/2020/01/290882/african-development-challenges-solutions/
